UserID,Age,Gender,HeightCM,WeightKG,ActivityLevel,Goal,DietPreference,BMI,BMIClass,BMR,TDEE
U1567,21,male,169.8,64.8,sedentary,maintain,low-carb,22.5,normal,1609.0,1931.0
U1568,20,male,178.1,88.6,very_active,lose_weight,high-protein,27.9,overweight,1904.0,3618.0
U1569,23,male,160.9,45.7,moderate,gain_muscle,vegetarian,17.7,underweight,1353.0,2097.0
U1570,25,male,168.2,59.8,very_active,lose_weight,low-carb,21.1,normal,1529.0,2905.0
U1571,57,male,186.3,78.6,moderate,maintain,high-protein,22.6,normal,1670.0,2588.0
U1572,47,female,169.0,80.7,active,maintain,none,28.3,overweight,1467.0,2531.0
U1573,17,female,154.1,40.0,moderate,lose_weight,vegetarian,16.8,underweight,1117.0,1731.0
U1574,46,female,166.5,86.3,moderate,maintain,vegetarian,31.1,obese,1513.0,2345.0
U1575,22,male,174.4,78.1,light,gain_muscle,vegan,25.7,overweight,1766.0,2428.0
U1576,36,male,166.8,87.8,sedentary,lose_weight,low-carb,31.6,obese,1746.0,2095.0
U1577,17,female,163.4,65.5,light,maintain,vegetarian,24.5,normal,1430.0,1966.0
U1578,20,female,156.4,40.0,very_active,gain_muscle,none,16.4,underweight,1116.0,2120.0
U1579,22,female,163.4,73.0,light,lose_weight,vegetarian,27.3,overweight,1480.0,2035.0
U1580,37,female,147.7,61.1,active,lose_weight,high-protein,28.0,overweight,1188.0,2049.0
U1581,38,female,162.6,51.8,moderate,lose_weight,none,19.6,normal,1183.0,1834.0
U1582,33,male,179.4,87.0,light,gain_muscle,none,27.0,overweight,1831.0,2518.0
U1583,46,male,173.0,40.0,very_active,lose_weight,none,13.4,underweight,1256.0,2386.0
U1584,51,male,194.7,89.4,sedentary,lose_weight,vegan,23.6,normal,1861.0,2233.0
U1585,51,female,163.7,62.7,moderate,lose_weight,none,23.4,normal,1234.0,1913.0
U1586,44,female,152.2,40.0,light,gain_muscle,none,17.3,underweight,970.0,1334.0
U1587,42,male,165.9,52.7,sedentary,gain_muscle,none,19.1,normal,1359.0,1631.0
U1588,40,female,155.9,43.4,sedentary,maintain,vegetarian,17.9,underweight,1047.0,1256.0
U1589,27,male,182.0,81.4,moderate,gain_muscle,none,24.6,normal,1822.0,2824.0
U1590,39,male,184.0,101.8,sedentary,maintain,none,30.1,obese,1978.0,2374.0
U1591,16,male,182.3,88.3,active,gain_muscle,vegan,26.6,overweight,1947.0,3359.0
U1592,63,male,177.5,72.1,moderate,lose_weight,none,22.9,normal,1520.0,2356.0
U1593,34,female,158.3,54.7,sedentary,lose_weight,none,21.8,normal,1205.0,1446.0
U1594,53,male,175.4,85.1,light,gain_muscle,vegetarian,27.7,overweight,1687.0,2320.0
U1595,62,female,161.3,67.2,sedentary,lose_weight,none,25.8,overweight,1209.0,1451.0
U1596,40,female,156.8,70.1,active,lose_weight,none,28.5,overweight,1320.0,2277.0
U1597,58,male,173.7,63.5,moderate,gain_muscle,none,21.0,normal,1436.0,2226.0
U1598,39,male,175.7,59.7,sedentary,maintain,none,19.3,normal,1505.0,1806.0
U1599,22,female,154.3,51.1,moderate,lose_weight,vegetarian,21.5,normal,1204.0,1866.0
U1600,17,male,175.5,68.8,light,lose_weight,low-carb,22.3,normal,1705.0,2344.0
U1601,22,female,162.9,48.1,moderate,lose_weight,none,18.1,underweight,1228.0,1903.0
U1602,62,male,165.1,62.6,sedentary,lose_weight,vegetarian,23.0,normal,1353.0,1624.0
U1603,39,female,159.8,59.7,sedentary,lose_weight,low-carb,23.4,normal,1240.0,1488.0
U1604,31,female,163.3,71.6,light,maintain,vegetarian,26.8,overweight,1421.0,1954.0
U1605,37,male,158.0,82.7,moderate,gain_muscle,high-protein,33.1,obese,1634.0,2533.0
U1606,28,male,177.2,70.2,moderate,lose_weight,vegetarian,22.4,normal,1674.0,2595.0
U1607,58,female,159.6,45.2,light,lose_weight,vegetarian,17.7,underweight,998.0,1372.0
U1608,64,male,178.1,81.1,sedentary,maintain,low-carb,25.6,overweight,1609.0,1931.0
U1609,20,male,179.8,69.6,moderate,lose_weight,none,21.5,normal,1725.0,2674.0
U1610,51,male,167.7,80.6,sedentary,lose_weight,low-carb,28.7,overweight,1604.0,1925.0
U1611,32,male,176.1,101.1,moderate,lose_weight,vegetarian,32.6,obese,1957.0,3033.0
U1612,18,female,159.4,50.9,light,maintain,vegetarian,20.0,normal,1254.0,1724.0
U1613,61,female,153.3,71.2,sedentary,lose_weight,vegetarian,30.3,obese,1204.0,1445.0
U1614,19,male,172.9,84.1,moderate,lose_weight,none,28.1,overweight,1832.0,2840.0
U1615,26,female,153.5,47.3,sedentary,maintain,none,20.1,normal,1141.0,1369.0
U1616,17,male,168.9,43.6,moderate,gain_muscle,low-carb,15.3,underweight,1412.0,2189.0
U1617,39,male,185.8,106.8,sedentary,maintain,vegetarian,30.9,obese,2039.0,2447.0
U1618,45,female,161.6,66.2,light,gain_muscle,high-protein,25.3,overweight,1286.0,1768.0
U1619,31,female,158.9,51.1,moderate,maintain,none,20.2,normal,1188.0,1841.0
U1620,19,male,165.0,82.6,sedentary,lose_weight,none,30.3,obese,1767.0,2120.0
U1621,21,male,178.4,67.0,moderate,lose_weight,none,21.1,normal,1685.0,2612.0
U1622,61,male,174.1,70.0,active,lose_weight,none,23.1,normal,1488.0,2567.0
U1623,55,female,172.9,58.2,very_active,lose_weight,vegetarian,19.5,normal,1227.0,2331.0
U1624,61,male,165.4,91.2,sedentary,lose_weight,low-carb,33.3,obese,1646.0,1975.0
U1625,42,male,166.6,69.2,sedentary,lose_weight,high-protein,24.9,normal,1528.0,1834.0
U1626,42,female,158.0,56.1,light,maintain,vegetarian,22.5,normal,1178.0,1620.0
U1627,54,male,184.4,70.6,active,maintain,none,20.8,normal,1594.0,2750.0
U1628,46,male,175.4,74.6,light,lose_weight,vegetarian,24.2,normal,1617.0,2223.0
U1629,37,male,165.7,64.4,light,maintain,vegetarian,23.5,normal,1500.0,2062.0
U1630,30,male,174.4,87.8,moderate,lose_weight,vegan,28.9,overweight,1823.0,2826.0
U1631,39,male,189.0,80.6,sedentary,maintain,vegetarian,22.6,normal,1797.0,2156.0
U1632,19,female,167.0,71.4,moderate,maintain,none,25.6,overweight,1502.0,2328.0
U1633,25,female,152.8,60.6,light,lose_weight,none,26.0,overweight,1275.0,1753.0
U1634,52,female,156.5,48.4,moderate,lose_weight,low-carb,19.8,normal,1041.0,1614.0
U1635,58,female,154.6,40.0,moderate,gain_muscle,vegan,16.7,underweight,915.0,1418.0
U1636,20,male,176.3,49.0,light,maintain,low-carb,15.8,underweight,1497.0,2058.0
U1637,20,male,174.8,99.9,moderate,maintain,none,32.7,obese,1996.0,3094.0
U1638,20,female,163.4,83.1,moderate,lose_weight,vegetarian,31.1,obese,1591.0,2466.0
U1639,54,male,166.3,90.6,sedentary,lose_weight,none,32.8,obese,1680.0,2016.0
U1640,31,female,159.1,40.0,active,lose_weight,low-carb,15.8,underweight,1078.0,1860.0
U1641,32,female,151.7,47.0,active,gain_muscle,none,20.4,normal,1097.0,1892.0
U1642,16,male,182.6,66.7,very_active,lose_weight,vegan,20.0,normal,1733.0,3293.0
U1643,63,male,184.6,78.1,moderate,lose_weight,none,22.9,normal,1625.0,2519.0
U1644,37,male,172.9,59.0,sedentary,gain_muscle,none,19.7,normal,1491.0,1789.0
U1645,55,male,169.8,76.6,light,lose_weight,none,26.6,overweight,1557.0,2141.0
U1646,50,male,181.5,69.5,light,lose_weight,vegetarian,21.1,normal,1584.0,2178.0
U1647,22,male,177.0,70.2,sedentary,maintain,high-protein,22.4,normal,1703.0,2044.0
U1648,55,female,162.8,56.9,light,lose_weight,low-carb,21.5,normal,1150.0,1581.0
U1649,42,female,154.4,56.1,light,gain_muscle,vegetarian,23.5,normal,1155.0,1588.0
U1650,45,female,154.1,45.9,sedentary,lose_weight,vegetarian,19.3,normal,1036.0,1243.0
U1651,25,male,170.8,81.4,active,gain_muscle,high-protein,27.9,overweight,1762.0,3039.0
U1652,57,male,171.8,62.8,sedentary,lose_weight,none,21.3,normal,1422.0,1706.0
U1653,61,male,179.5,70.4,moderate,gain_muscle,high-protein,21.8,normal,1526.0,2365.0
U1654,35,male,177.3,91.6,active,gain_muscle,high-protein,29.1,overweight,1854.0,3198.0
U1655,20,female,153.8,47.5,moderate,gain_muscle,vegetarian,20.1,normal,1175.0,1821.0
U1656,57,male,158.5,58.0,sedentary,gain_muscle,none,23.1,normal,1291.0,1549.0
U1657,59,male,173.8,64.5,moderate,maintain,none,21.4,normal,1441.0,2234.0
U1658,40,female,160.1,43.2,active,lose_weight,none,16.9,underweight,1072.0,1849.0
U1659,44,male,161.3,55.8,active,lose_weight,low-carb,21.4,normal,1351.0,2330.0
U1660,26,male,167.4,82.2,light,lose_weight,vegetarian,29.3,overweight,1743.0,2397.0
U1661,19,male,166.1,62.2,sedentary,lose_weight,vegetarian,22.5,normal,1570.0,1884.0
U1662,62,female,153.6,64.7,moderate,lose_weight,vegetarian,27.4,overweight,1136.0,1761.0
U1663,39,female,160.0,56.1,sedentary,maintain,high-protein,21.9,normal,1205.0,1446.0
U1664,29,male,186.2,81.0,active,maintain,none,23.4,normal,1834.0,3164.0
U1665,49,female,158.9,52.1,moderate,gain_muscle,none,20.6,normal,1108.0,1717.0
U1666,17,female,166.9,74.1,active,lose_weight,vegan,26.6,overweight,1538.0,2653.0
U1667,19,female,157.4,60.7,very_active,gain_muscle,none,24.5,normal,1335.0,2536.0
U1668,27,male,174.7,62.9,moderate,maintain,none,20.6,normal,1591.0,2466.0
U1669,38,male,174.8,85.0,very_active,gain_muscle,vegetarian,27.8,overweight,1758.0,3340.0
U1670,33,female,161.7,50.7,moderate,gain_muscle,none,19.4,normal,1192.0,1848.0
U1671,25,male,183.8,97.9,sedentary,lose_weight,low-carb,29.0,overweight,2008.0,2410.0
U1672,33,female,167.2,59.9,active,lose_weight,high-protein,21.4,normal,1318.0,2274.0
U1673,32,female,152.9,47.5,moderate,gain_muscle,low-carb,20.3,normal,1110.0,1720.0
U1674,41,male,177.6,61.2,very_active,maintain,low-carb,19.4,normal,1522.0,2892.0
U1675,43,female,167.5,70.0,sedentary,gain_muscle,none,24.9,normal,1371.0,1645.0
U1676,59,female,161.6,54.0,light,gain_muscle,none,20.7,normal,1094.0,1504.0
U1677,55,female,158.6,43.4,active,maintain,vegan,17.3,underweight,989.0,1706.0
U1678,30,male,173.3,68.5,sedentary,gain_muscle,none,22.8,normal,1623.0,1948.0
U1679,60,female,145.7,47.7,moderate,gain_muscle,low-carb,22.5,normal,927.0,1437.0
U1680,41,male,172.8,89.7,moderate,gain_muscle,none,30.0,obese,1777.0,2754.0
U1681,25,female,155.5,40.0,sedentary,lose_weight,vegetarian,16.5,underweight,1086.0,1303.0
U1682,32,female,165.5,72.1,sedentary,lose_weight,vegan,26.3,overweight,1434.0,1721.0
U1683,52,female,166.0,55.7,active,lose_weight,low-carb,20.2,normal,1174.0,2025.0
U1684,56,male,163.7,54.6,sedentary,lose_weight,vegetarian,20.4,normal,1294.0,1553.0
U1685,34,male,182.0,80.5,moderate,gain_muscle,vegetarian,24.3,normal,1778.0,2756.0
U1686,23,male,175.5,96.3,moderate,gain_muscle,none,31.3,obese,1950.0,3022.0
U1687,25,male,171.8,82.8,moderate,lose_weight,vegetarian,28.1,overweight,1782.0,2762.0
U1688,21,male,168.0,55.2,light,lose_weight,vegan,19.6,normal,1502.0,2065.0
U1689,50,female,167.5,57.6,sedentary,maintain,vegetarian,20.5,normal,1212.0,1454.0
U1690,40,male,178.9,56.9,active,gain_muscle,high-protein,17.8,underweight,1492.0,2574.0
U1691,38,female,149.8,50.9,sedentary,maintain,none,22.7,normal,1094.0,1313.0
U1692,48,female,157.7,55.5,light,lose_weight,none,22.3,normal,1140.0,1568.0
U1693,56,male,178.1,85.1,very_active,lose_weight,low-carb,26.8,overweight,1689.0,3209.0
U1694,54,female,161.0,46.3,light,maintain,none,17.9,underweight,1038.0,1427.0
U1695,22,female,160.1,53.8,light,maintain,vegetarian,21.0,normal,1268.0,1744.0
U1696,44,male,169.0,71.3,very_active,gain_muscle,vegetarian,25.0,overweight,1554.0,2953.0
U1697,59,male,171.1,85.8,sedentary,gain_muscle,low-carb,29.3,overweight,1637.0,1964.0
U1698,53,female,153.4,40.0,sedentary,lose_weight,none,17.0,underweight,933.0,1120.0
U1699,32,female,153.8,40.0,light,lose_weight,none,16.9,underweight,1040.0,1430.0
U1700,35,female,153.9,40.0,active,lose_weight,high-protein,16.9,underweight,1026.0,1770.0
U1701,59,female,157.8,42.8,active,lose_weight,vegan,17.2,underweight,958.0,1653.0
U1702,17,female,152.6,62.6,active,lose_weight,vegetarian,26.9,overweight,1334.0,2301.0
U1703,41,male,186.0,97.5,very_active,lose_weight,none,28.2,overweight,1938.0,3682.0
U1704,21,female,159.0,77.5,sedentary,lose_weight,none,30.7,obese,1503.0,1804.0
U1705,59,male,184.7,83.7,moderate,gain_muscle,low-carb,24.5,normal,1701.0,2637.0
U1706,17,female,165.2,78.8,sedentary,lose_weight,vegan,28.9,overweight,1574.0,1889.0
U1707,17,male,184.5,65.8,very_active,gain_muscle,low-carb,19.3,normal,1731.0,3289.0
U1708,32,male,177.3,79.2,very_active,lose_weight,low-carb,25.2,overweight,1745.0,3316.0
U1709,25,female,158.8,70.2,light,lose_weight,vegetarian,27.8,overweight,1408.0,1936.0
U1710,40,male,171.5,70.3,active,lose_weight,vegetarian,23.9,normal,1580.0,2726.0
U1711,30,female,156.6,53.5,moderate,lose_weight,vegan,21.8,normal,1203.0,1865.0
U1712,33,male,172.5,82.6,sedentary,lose_weight,high-protein,27.8,overweight,1744.0,2093.0
U1713,43,female,164.3,59.4,moderate,gain_muscle,vegan,22.0,normal,1245.0,1930.0
U1714,43,female,157.5,50.6,very_active,gain_muscle,none,20.4,normal,1114.0,2117.0
U1715,61,male,169.8,70.4,light,lose_weight,low-carb,24.4,normal,1465.0,2014.0
U1716,39,female,155.1,78.5,sedentary,lose_weight,vegan,32.6,obese,1398.0,1678.0
U1717,43,male,178.9,61.9,very_active,lose_weight,high-protein,19.3,normal,1527.0,2901.0
U1718,49,female,156.5,40.0,light,gain_muscle,none,16.3,underweight,972.0,1336.0
U1719,24,female,165.1,73.6,light,lose_weight,vegetarian,27.0,overweight,1487.0,2045.0
U1720,48,female,160.4,67.2,moderate,lose_weight,vegan,26.1,overweight,1274.0,1975.0
U1721,58,male,174.7,94.0,moderate,gain_muscle,high-protein,30.8,obese,1747.0,2708.0
U1722,31,male,182.7,78.5,light,gain_muscle,none,23.5,normal,1777.0,2443.0
U1723,24,female,151.1,40.0,sedentary,maintain,none,17.5,underweight,1063.0,1276.0
U1724,32,female,156.3,40.0,active,lose_weight,high-protein,16.4,underweight,1056.0,1822.0
U1725,29,male,170.2,61.8,light,lose_weight,low-carb,21.3,normal,1542.0,2120.0
U1726,44,male,165.5,79.7,moderate,lose_weight,none,29.1,overweight,1616.0,2505.0
U1727,58,male,170.1,95.6,active,maintain,none,33.0,obese,1734.0,2991.0
U1728,45,female,160.0,68.3,sedentary,gain_muscle,vegetarian,26.7,overweight,1297.0,1556.0
U1729,22,male,162.0,56.3,active,lose_weight,none,21.5,normal,1470.0,2536.0
U1730,31,male,160.7,58.7,active,gain_muscle,none,22.7,normal,1441.0,2486.0
U1731,49,female,156.4,49.9,very_active,lose_weight,vegetarian,20.4,normal,1070.0,2033.0
U1732,32,male,174.0,72.1,sedentary,gain_muscle,vegetarian,23.8,normal,1654.0,1985.0
U1733,44,female,155.6,49.8,light,lose_weight,none,20.6,normal,1090.0,1499.0
U1734,50,male,175.1,81.9,moderate,lose_weight,none,26.7,overweight,1668.0,2585.0
U1735,32,female,164.8,62.9,very_active,lose_weight,low-carb,23.2,normal,1338.0,2542.0
U1736,47,female,158.7,56.5,very_active,maintain,vegetarian,22.4,normal,1161.0,2206.0
U1737,35,female,172.2,76.8,light,lose_weight,high-protein,25.9,overweight,1508.0,2074.0
U1738,22,male,169.8,48.2,moderate,lose_weight,none,16.7,underweight,1438.0,2229.0
U1739,34,male,177.1,57.7,sedentary,gain_muscle,high-protein,18.4,underweight,1519.0,1823.0
U1740,37,female,166.5,69.8,moderate,maintain,high-protein,25.2,overweight,1393.0,2159.0
U1741,16,male,172.0,40.0,active,maintain,none,13.5,underweight,1400.0,2415.0
U1742,59,male,173.7,82.5,active,maintain,vegan,27.3,overweight,1621.0,2796.0
U1743,41,male,180.1,73.9,light,maintain,vegan,22.8,normal,1665.0,2289.0
U1744,17,female,163.4,80.7,very_active,maintain,none,30.2,obese,1582.0,3006.0
U1745,58,female,151.5,59.7,sedentary,lose_weight,high-protein,26.0,overweight,1093.0,1312.0
U1746,57,female,153.2,54.0,light,lose_weight,none,23.0,normal,1052.0,1446.0
U1747,16,female,145.0,40.0,moderate,lose_weight,vegetarian,19.0,normal,1065.0,1651.0
U1748,23,male,177.4,58.2,moderate,lose_weight,low-carb,18.5,normal,1581.0,2451.0
U1749,33,male,181.0,77.1,active,lose_weight,none,23.5,normal,1742.0,3005.0
U1750,40,male,168.3,80.9,moderate,lose_weight,none,28.6,overweight,1666.0,2582.0
U1751,51,female,149.9,53.0,sedentary,lose_weight,none,23.6,normal,1051.0,1261.0
U1752,36,male,181.5,82.8,sedentary,gain_muscle,low-carb,25.1,overweight,1787.0,2144.0
U1753,45,female,157.1,40.0,moderate,maintain,none,16.2,underweight,996.0,1544.0
U1754,16,female,156.0,40.0,moderate,maintain,none,16.4,underweight,1134.0,1758.0
U1755,48,male,178.7,83.7,moderate,gain_muscle,vegan,26.2,overweight,1719.0,2664.0
U1756,60,female,163.5,40.0,light,lose_weight,high-protein,15.0,underweight,961.0,1321.0
U1757,41,male,163.5,71.0,sedentary,lose_weight,vegetarian,26.6,overweight,1532.0,1838.0
U1758,38,female,159.9,57.7,active,lose_weight,low-carb,22.6,normal,1225.0,2113.0
U1759,30,female,166.7,40.0,light,maintain,none,14.4,underweight,1131.0,1555.0
U1760,62,female,155.0,40.0,moderate,lose_weight,vegetarian,16.6,underweight,898.0,1392.0
U1761,17,male,171.7,91.2,light,gain_muscle,vegetarian,30.9,obese,1905.0,2619.0
U1762,30,male,177.0,55.6,light,lose_weight,none,17.7,underweight,1517.0,2086.0
U1763,22,male,167.6,50.9,light,lose_weight,high-protein,18.1,underweight,1452.0,1996.0
U1764,58,male,167.2,40.0,sedentary,maintain,vegetarian,14.3,underweight,1160.0,1392.0
U1765,39,male,172.7,55.4,moderate,lose_weight,none,18.6,normal,1443.0,2237.0
U1766,61,male,179.0,95.4,light,maintain,none,29.8,overweight,1773.0,2438.0
U1767,48,female,170.4,87.1,light,maintain,none,30.0,obese,1535.0,2111.0
U1768,43,male,161.4,57.0,very_active,gain_muscle,high-protein,21.9,normal,1369.0,2601.0
U1769,41,male,174.2,65.5,light,maintain,none,21.6,normal,1544.0,2123.0
U1770,25,female,165.4,73.6,moderate,lose_weight,low-carb,26.9,overweight,1484.0,2300.0
U1771,43,female,155.6,40.0,light,lose_weight,none,16.5,underweight,996.0,1370.0
U1772,49,female,166.5,40.0,light,maintain,low-carb,14.4,underweight,1035.0,1423.0
U1773,63,female,155.6,47.9,sedentary,lose_weight,high-protein,19.8,normal,976.0,1171.0
U1774,42,female,156.8,54.9,active,lose_weight,none,22.3,normal,1158.0,1998.0
U1775,62,female,162.1,60.9,light,lose_weight,none,23.2,normal,1151.0,1583.0
U1776,62,male,174.3,69.9,moderate,maintain,high-protein,23.0,normal,1483.0,2299.0
U1777,41,female,164.6,43.1,very_active,lose_weight,none,15.9,underweight,1094.0,2079.0
U1778,37,male,172.0,77.0,sedentary,gain_muscle,none,26.0,overweight,1665.0,1998.0
U1779,22,male,162.7,74.9,moderate,lose_weight,high-protein,28.3,overweight,1661.0,2575.0
U1780,29,male,177.1,53.6,sedentary,lose_weight,low-carb,17.1,underweight,1503.0,1804.0
U1781,59,male,171.6,53.5,light,lose_weight,high-protein,18.2,underweight,1318.0,1812.0
U1782,22,female,159.1,44.6,active,lose_weight,high-protein,17.6,underweight,1169.0,2017.0
U1783,35,male,167.0,42.9,sedentary,lose_weight,vegetarian,15.4,underweight,1303.0,1564.0
U1784,50,male,160.8,69.5,very_active,maintain,high-protein,26.9,overweight,1455.0,2764.0
U1785,27,male,171.8,65.1,moderate,lose_weight,none,22.1,normal,1595.0,2472.0
U1786,63,female,157.5,48.1,light,lose_weight,high-protein,19.4,normal,989.0,1360.0
U1787,47,male,173.1,86.0,sedentary,lose_weight,vegan,28.7,overweight,1712.0,2054.0
U1788,17,female,151.4,46.7,moderate,lose_weight,vegetarian,20.4,normal,1167.0,1809.0
U1789,28,female,169.9,55.1,light,gain_muscle,low-carb,19.1,normal,1312.0,1804.0
U1790,52,male,184.3,76.6,sedentary,lose_weight,vegetarian,22.6,normal,1663.0,1996.0
U1791,58,female,161.9,63.9,light,gain_muscle,vegetarian,24.4,normal,1200.0,1650.0
U1792,61,male,166.9,54.8,sedentary,lose_weight,vegetarian,19.7,normal,1291.0,1549.0
U1793,57,male,176.0,56.6,very_active,lose_weight,none,18.3,underweight,1386.0,2633.0
U1794,19,female,159.2,77.8,light,gain_muscle,none,30.7,obese,1517.0,2086.0
U1795,51,female,162.0,61.3,light,lose_weight,low-carb,23.4,normal,1210.0,1664.0
U1796,21,male,176.4,84.1,active,gain_muscle,none,27.0,overweight,1844.0,3181.0
U1797,19,female,158.8,76.6,moderate,lose_weight,vegan,30.4,obese,1502.0,2328.0
U1798,49,male,175.9,71.9,active,lose_weight,vegetarian,23.2,normal,1578.0,2722.0
U1799,39,female,150.8,42.1,very_active,gain_muscle,high-protein,18.5,normal,1008.0,1915.0
U1800,47,female,172.3,84.4,sedentary,lose_weight,high-protein,28.4,overweight,1525.0,1830.0
U1801,57,female,153.4,41.4,light,gain_muscle,none,17.6,underweight,927.0,1275.0
U1802,19,female,168.6,95.7,moderate,gain_muscle,none,33.7,obese,1755.0,2720.0
U1803,41,male,175.4,68.8,sedentary,lose_weight,vegan,22.4,normal,1584.0,1901.0
U1804,56,female,158.9,72.7,moderate,lose_weight,none,28.8,overweight,1279.0,1982.0
U1805,37,female,163.8,70.6,sedentary,gain_muscle,vegetarian,26.3,overweight,1384.0,1661.0
U1806,41,female,155.1,57.9,very_active,lose_weight,none,24.1,normal,1182.0,2246.0
U1807,40,male,178.5,56.5,moderate,maintain,none,17.7,underweight,1486.0,2303.0
U1808,60,male,169.9,70.0,moderate,lose_weight,low-carb,24.2,normal,1467.0,2274.0
U1809,18,male,168.7,60.4,light,lose_weight,low-carb,21.2,normal,1573.0,2163.0
U1810,59,male,175.3,85.5,very_active,maintain,vegan,27.8,overweight,1661.0,3156.0
U1811,56,male,169.3,47.4,moderate,maintain,none,16.5,underweight,1257.0,1948.0
U1812,55,male,173.9,51.0,active,maintain,low-carb,16.9,underweight,1327.0,2289.0
U1813,36,female,159.2,67.3,active,maintain,vegetarian,26.6,overweight,1327.0,2289.0
U1814,41,male,165.8,54.9,sedentary,lose_weight,low-carb,20.0,normal,1385.0,1662.0
U1815,34,female,156.3,66.2,sedentary,lose_weight,none,27.1,overweight,1308.0,1570.0
U1816,28,male,178.2,60.0,sedentary,lose_weight,none,18.9,normal,1579.0,1895.0
U1817,58,female,162.9,59.9,moderate,lose_weight,vegan,22.6,normal,1166.0,1807.0
U1818,40,male,176.7,79.2,moderate,lose_weight,low-carb,25.4,overweight,1701.0,2637.0
U1819,51,male,168.3,66.1,light,maintain,none,23.3,normal,1463.0,2012.0
